"","steps","date","interval","day","DateTime"
"7463",0,"2012-10-26",2150,"Friday",2012-10-26
"7464",0,"2012-10-26",2155,"Friday",2012-10-26
"7465",0,"2012-10-26",2200,"Friday",2012-10-26
"7466",0,"2012-10-26",2205,"Friday",2012-10-26
"7467",0,"2012-10-26",2210,"Friday",2012-10-26
"7468",0,"2012-10-26",2215,"Friday",2012-10-26
"7469",0,"2012-10-26",2220,"Friday",2012-10-26
"7470",0,"2012-10-26",2225,"Friday",2012-10-26
"7471",0,"2012-10-26",2230,"Friday",2012-10-26
"7472",0,"2012-10-26",2235,"Friday",2012-10-26
"7473",0,"2012-10-26",2240,"Friday",2012-10-26
"7474",0,"2012-10-26",2245,"Friday",2012-10-26
"7475",18,"2012-10-26",2250,"Friday",2012-10-26
"7476",63,"2012-10-26",2255,"Friday",2012-10-26
"7477",15,"2012-10-26",2300,"Friday",2012-10-26
"7478",0,"2012-10-26",2305,"Friday",2012-10-26
"7479",0,"2012-10-26",2310,"Friday",2012-10-26
"7480",0,"2012-10-26",2315,"Friday",2012-10-26
"7481",0,"2012-10-26",2320,"Friday",2012-10-26
"7482",0,"2012-10-26",2325,"Friday",2012-10-26
"7483",0,"2012-10-26",2330,"Friday",2012-10-26
"7484",0,"2012-10-26",2335,"Friday",2012-10-26
"7485",0,"2012-10-26",2340,"Friday",2012-10-26
"7486",0,"2012-10-26",2345,"Friday",2012-10-26
"7487",0,"2012-10-26",2350,"Friday",2012-10-26
"7488",0,"2012-10-26",2355,"Friday",2012-10-26
"7489",0,"2012-10-27",0,"Saturday",2012-10-27
"7490",0,"2012-10-27",5,"Saturday",2012-10-27
"7491",0,"2012-10-27",10,"Saturday",2012-10-27
"7492",0,"2012-10-27",15,"Saturday",2012-10-27
"7493",0,"2012-10-27",20,"Saturday",2012-10-27
"7494",0,"2012-10-27",25,"Saturday",2012-10-27
"7495",0,"2012-10-27",30,"Saturday",2012-10-27
"7496",0,"2012-10-27",35,"Saturday",2012-10-27
"7497",0,"2012-10-27",40,"Saturday",2012-10-27
"7498",0,"2012-10-27",45,"Saturday",2012-10-27
"7499",0,"2012-10-27",50,"Saturday",2012-10-27
"7500",0,"2012-10-27",55,"Saturday",2012-10-27
"7501",0,"2012-10-27",100,"Saturday",2012-10-27
"7502",0,"2012-10-27",105,"Saturday",2012-10-27
"7503",0,"2012-10-27",110,"Saturday",2012-10-27
"7504",0,"2012-10-27",115,"Saturday",2012-10-27
"7505",0,"2012-10-27",120,"Saturday",2012-10-27
"7506",0,"2012-10-27",125,"Saturday",2012-10-27
"7507",0,"2012-10-27",130,"Saturday",2012-10-27
"7508",0,"2012-10-27",135,"Saturday",2012-10-27
"7509",0,"2012-10-27",140,"Saturday",2012-10-27
"7510",0,"2012-10-27",145,"Saturday",2012-10-27
"7511",0,"2012-10-27",150,"Saturday",2012-10-27
"7512",0,"2012-10-27",155,"Saturday",2012-10-27
"7513",0,"2012-10-27",200,"Saturday",2012-10-27
"7514",0,"2012-10-27",205,"Saturday",2012-10-27
"7515",0,"2012-10-27",210,"Saturday",2012-10-27
"7516",0,"2012-10-27",215,"Saturday",2012-10-27
"7517",0,"2012-10-27",220,"Saturday",2012-10-27
"7518",0,"2012-10-27",225,"Saturday",2012-10-27
"7519",0,"2012-10-27",230,"Saturday",2012-10-27
"7520",0,"2012-10-27",235,"Saturday",2012-10-27
"7521",0,"2012-10-27",240,"Saturday",2012-10-27
"7522",0,"2012-10-27",245,"Saturday",2012-10-27
"7523",0,"2012-10-27",250,"Saturday",2012-10-27
"7524",0,"2012-10-27",255,"Saturday",2012-10-27
"7525",0,"2012-10-27",300,"Saturday",2012-10-27
"7526",0,"2012-10-27",305,"Saturday",2012-10-27
"7527",0,"2012-10-27",310,"Saturday",2012-10-27
"7528",0,"2012-10-27",315,"Saturday",2012-10-27
"7529",11,"2012-10-27",320,"Saturday",2012-10-27
"7530",0,"2012-10-27",325,"Saturday",2012-10-27
"7531",0,"2012-10-27",330,"Saturday",2012-10-27
"7532",0,"2012-10-27",335,"Saturday",2012-10-27
"7533",0,"2012-10-27",340,"Saturday",2012-10-27
"7534",0,"2012-10-27",345,"Saturday",2012-10-27
"7535",0,"2012-10-27",350,"Saturday",2012-10-27
"7536",0,"2012-10-27",355,"Saturday",2012-10-27
"7537",0,"2012-10-27",400,"Saturday",2012-10-27
"7538",0,"2012-10-27",405,"Saturday",2012-10-27
"7539",0,"2012-10-27",410,"Saturday",2012-10-27
"7540",0,"2012-10-27",415,"Saturday",2012-10-27
"7541",0,"2012-10-27",420,"Saturday",2012-10-27
"7542",0,"2012-10-27",425,"Saturday",2012-10-27
"7543",0,"2012-10-27",430,"Saturday",2012-10-27
"7544",0,"2012-10-27",435,"Saturday",2012-10-27
"7545",0,"2012-10-27",440,"Saturday",2012-10-27
"7546",0,"2012-10-27",445,"Saturday",2012-10-27
"7547",0,"2012-10-27",450,"Saturday",2012-10-27
"7548",16,"2012-10-27",455,"Saturday",2012-10-27
"7549",0,"2012-10-27",500,"Saturday",2012-10-27
"7550",0,"2012-10-27",505,"Saturday",2012-10-27
"7551",0,"2012-10-27",510,"Saturday",2012-10-27
"7552",0,"2012-10-27",515,"Saturday",2012-10-27
"7553",6,"2012-10-27",520,"Saturday",2012-10-27
"7554",0,"2012-10-27",525,"Saturday",2012-10-27
"7555",0,"2012-10-27",530,"Saturday",2012-10-27
"7556",0,"2012-10-27",535,"Saturday",2012-10-27
"7557",0,"2012-10-27",540,"Saturday",2012-10-27
"7558",0,"2012-10-27",545,"Saturday",2012-10-27
"7559",0,"2012-10-27",550,"Saturday",2012-10-27
"7560",0,"2012-10-27",555,"Saturday",2012-10-27
"7561",0,"2012-10-27",600,"Saturday",2012-10-27
"7562",0,"2012-10-27",605,"Saturday",2012-10-27
"7563",0,"2012-10-27",610,"Saturday",2012-10-27
"7564",0,"2012-10-27",615,"Saturday",2012-10-27
"7565",0,"2012-10-27",620,"Saturday",2012-10-27
"7566",0,"2012-10-27",625,"Saturday",2012-10-27
"7567",0,"2012-10-27",630,"Saturday",2012-10-27
"7568",0,"2012-10-27",635,"Saturday",2012-10-27
"7569",0,"2012-10-27",640,"Saturday",2012-10-27
"7570",0,"2012-10-27",645,"Saturday",2012-10-27
"7571",0,"2012-10-27",650,"Saturday",2012-10-27
"7572",0,"2012-10-27",655,"Saturday",2012-10-27
"7573",0,"2012-10-27",700,"Saturday",2012-10-27
"7574",0,"2012-10-27",705,"Saturday",2012-10-27
"7575",0,"2012-10-27",710,"Saturday",2012-10-27
"7576",0,"2012-10-27",715,"Saturday",2012-10-27
"7577",0,"2012-10-27",720,"Saturday",2012-10-27
"7578",0,"2012-10-27",725,"Saturday",2012-10-27
"7579",0,"2012-10-27",730,"Saturday",2012-10-27
"7580",0,"2012-10-27",735,"Saturday",2012-10-27
"7581",0,"2012-10-27",740,"Saturday",2012-10-27
"7582",19,"2012-10-27",745,"Saturday",2012-10-27
"7583",50,"2012-10-27",750,"Saturday",2012-10-27
"7584",11,"2012-10-27",755,"Saturday",2012-10-27
"7585",56,"2012-10-27",800,"Saturday",2012-10-27
"7586",0,"2012-10-27",805,"Saturday",2012-10-27
"7587",0,"2012-10-27",810,"Saturday",2012-10-27
"7588",62,"2012-10-27",815,"Saturday",2012-10-27
"7589",40,"2012-10-27",820,"Saturday",2012-10-27
"7590",132,"2012-10-27",825,"Saturday",2012-10-27
"7591",505,"2012-10-27",830,"Saturday",2012-10-27
"7592",544,"2012-10-27",835,"Saturday",2012-10-27
"7593",345,"2012-10-27",840,"Saturday",2012-10-27
"7594",446,"2012-10-27",845,"Saturday",2012-10-27
"7595",366,"2012-10-27",850,"Saturday",2012-10-27
"7596",527,"2012-10-27",855,"Saturday",2012-10-27
"7597",519,"2012-10-27",900,"Saturday",2012-10-27
"7598",489,"2012-10-27",905,"Saturday",2012-10-27
"7599",549,"2012-10-27",910,"Saturday",2012-10-27
"7600",555,"2012-10-27",915,"Saturday",2012-10-27
"7601",179,"2012-10-27",920,"Saturday",2012-10-27
"7602",0,"2012-10-27",925,"Saturday",2012-10-27
"7603",0,"2012-10-27",930,"Saturday",2012-10-27
"7604",0,"2012-10-27",935,"Saturday",2012-10-27
"7605",10,"2012-10-27",940,"Saturday",2012-10-27
"7606",19,"2012-10-27",945,"Saturday",2012-10-27
"7607",2,"2012-10-27",950,"Saturday",2012-10-27
"7608",0,"2012-10-27",955,"Saturday",2012-10-27
"7609",0,"2012-10-27",1000,"Saturday",2012-10-27
"7610",31,"2012-10-27",1005,"Saturday",2012-10-27
"7611",0,"2012-10-27",1010,"Saturday",2012-10-27
"7612",0,"2012-10-27",1015,"Saturday",2012-10-27
"7613",0,"2012-10-27",1020,"Saturday",2012-10-27
"7614",0,"2012-10-27",1025,"Saturday",2012-10-27
"7615",0,"2012-10-27",1030,"Saturday",2012-10-27
"7616",0,"2012-10-27",1035,"Saturday",2012-10-27
"7617",0,"2012-10-27",1040,"Saturday",2012-10-27
"7618",0,"2012-10-27",1045,"Saturday",2012-10-27
"7619",0,"2012-10-27",1050,"Saturday",2012-10-27
"7620",0,"2012-10-27",1055,"Saturday",2012-10-27
"7621",0,"2012-10-27",1100,"Saturday",2012-10-27
"7622",0,"2012-10-27",1105,"Saturday",2012-10-27
"7623",0,"2012-10-27",1110,"Saturday",2012-10-27
"7624",0,"2012-10-27",1115,"Saturday",2012-10-27
"7625",39,"2012-10-27",1120,"Saturday",2012-10-27
"7626",0,"2012-10-27",1125,"Saturday",2012-10-27
"7627",0,"2012-10-27",1130,"Saturday",2012-10-27
"7628",0,"2012-10-27",1135,"Saturday",2012-10-27
"7629",0,"2012-10-27",1140,"Saturday",2012-10-27
"7630",0,"2012-10-27",1145,"Saturday",2012-10-27
"7631",34,"2012-10-27",1150,"Saturday",2012-10-27
"7632",47,"2012-10-27",1155,"Saturday",2012-10-27
"7633",40,"2012-10-27",1200,"Saturday",2012-10-27
"7634",42,"2012-10-27",1205,"Saturday",2012-10-27
"7635",6,"2012-10-27",1210,"Saturday",2012-10-27
"7636",22,"2012-10-27",1215,"Saturday",2012-10-27
"7637",78,"2012-10-27",1220,"Saturday",2012-10-27
"7638",41,"2012-10-27",1225,"Saturday",2012-10-27
"7639",54,"2012-10-27",1230,"Saturday",2012-10-27
"7640",38,"2012-10-27",1235,"Saturday",2012-10-27
"7641",0,"2012-10-27",1240,"Saturday",2012-10-27
"7642",0,"2012-10-27",1245,"Saturday",2012-10-27
"7643",74,"2012-10-27",1250,"Saturday",2012-10-27
"7644",314,"2012-10-27",1255,"Saturday",2012-10-27
"7645",98,"2012-10-27",1300,"Saturday",2012-10-27
"7646",107,"2012-10-27",1305,"Saturday",2012-10-27
"7647",0,"2012-10-27",1310,"Saturday",2012-10-27
"7648",180,"2012-10-27",1315,"Saturday",2012-10-27
"7649",114,"2012-10-27",1320,"Saturday",2012-10-27
"7650",16,"2012-10-27",1325,"Saturday",2012-10-27
"7651",0,"2012-10-27",1330,"Saturday",2012-10-27
"7652",0,"2012-10-27",1335,"Saturday",2012-10-27
"7653",0,"2012-10-27",1340,"Saturday",2012-10-27
"7654",72,"2012-10-27",1345,"Saturday",2012-10-27
"7655",155,"2012-10-27",1350,"Saturday",2012-10-27
"7656",135,"2012-10-27",1355,"Saturday",2012-10-27
"7657",136,"2012-10-27",1400,"Saturday",2012-10-27
"7658",120,"2012-10-27",1405,"Saturday",2012-10-27
"7659",30,"2012-10-27",1410,"Saturday",2012-10-27
"7660",0,"2012-10-27",1415,"Saturday",2012-10-27
"7661",150,"2012-10-27",1420,"Saturday",2012-10-27
"7662",149,"2012-10-27",1425,"Saturday",2012-10-27
"7663",373,"2012-10-27",1430,"Saturday",2012-10-27
"7664",166,"2012-10-27",1435,"Saturday",2012-10-27
"7665",0,"2012-10-27",1440,"Saturday",2012-10-27
"7666",0,"2012-10-27",1445,"Saturday",2012-10-27
"7667",0,"2012-10-27",1450,"Saturday",2012-10-27
"7668",108,"2012-10-27",1455,"Saturday",2012-10-27
"7669",0,"2012-10-27",1500,"Saturday",2012-10-27
"7670",0,"2012-10-27",1505,"Saturday",2012-10-27
"7671",66,"2012-10-27",1510,"Saturday",2012-10-27
"7672",0,"2012-10-27",1515,"Saturday",2012-10-27
"7673",0,"2012-10-27",1520,"Saturday",2012-10-27
"7674",0,"2012-10-27",1525,"Saturday",2012-10-27
"7675",0,"2012-10-27",1530,"Saturday",2012-10-27
"7676",0,"2012-10-27",1535,"Saturday",2012-10-27
"7677",0,"2012-10-27",1540,"Saturday",2012-10-27
"7678",0,"2012-10-27",1545,"Saturday",2012-10-27
"7679",0,"2012-10-27",1550,"Saturday",2012-10-27
"7680",0,"2012-10-27",1555,"Saturday",2012-10-27
"7681",0,"2012-10-27",1600,"Saturday",2012-10-27
"7682",0,"2012-10-27",1605,"Saturday",2012-10-27
"7683",0,"2012-10-27",1610,"Saturday",2012-10-27
"7684",0,"2012-10-27",1615,"Saturday",2012-10-27
"7685",0,"2012-10-27",1620,"Saturday",2012-10-27
"7686",0,"2012-10-27",1625,"Saturday",2012-10-27
"7687",0,"2012-10-27",1630,"Saturday",2012-10-27
"7688",0,"2012-10-27",1635,"Saturday",2012-10-27
"7689",0,"2012-10-27",1640,"Saturday",2012-10-27
"7690",0,"2012-10-27",1645,"Saturday",2012-10-27
"7691",0,"2012-10-27",1650,"Saturday",2012-10-27
"7692",0,"2012-10-27",1655,"Saturday",2012-10-27
"7693",0,"2012-10-27",1700,"Saturday",2012-10-27
"7694",0,"2012-10-27",1705,"Saturday",2012-10-27
"7695",0,"2012-10-27",1710,"Saturday",2012-10-27
"7696",0,"2012-10-27",1715,"Saturday",2012-10-27
"7697",0,"2012-10-27",1720,"Saturday",2012-10-27
"7698",0,"2012-10-27",1725,"Saturday",2012-10-27
"7699",0,"2012-10-27",1730,"Saturday",2012-10-27
"7700",46,"2012-10-27",1735,"Saturday",2012-10-27
"7701",148,"2012-10-27",1740,"Saturday",2012-10-27
"7702",60,"2012-10-27",1745,"Saturday",2012-10-27
"7703",0,"2012-10-27",1750,"Saturday",2012-10-27
"7704",76,"2012-10-27",1755,"Saturday",2012-10-27
"7705",183,"2012-10-27",1800,"Saturday",2012-10-27
"7706",185,"2012-10-27",1805,"Saturday",2012-10-27
"7707",47,"2012-10-27",1810,"Saturday",2012-10-27
"7708",178,"2012-10-27",1815,"Saturday",2012-10-27
"7709",22,"2012-10-27",1820,"Saturday",2012-10-27
"7710",0,"2012-10-27",1825,"Saturday",2012-10-27
"7711",74,"2012-10-27",1830,"Saturday",2012-10-27
"7712",72,"2012-10-27",1835,"Saturday",2012-10-27
"7713",60,"2012-10-27",1840,"Saturday",2012-10-27
"7714",38,"2012-10-27",1845,"Saturday",2012-10-27
"7715",6,"2012-10-27",1850,"Saturday",2012-10-27
"7716",0,"2012-10-27",1855,"Saturday",2012-10-27
"7717",0,"2012-10-27",1900,"Saturday",2012-10-27
"7718",43,"2012-10-27",1905,"Saturday",2012-10-27
"7719",0,"2012-10-27",1910,"Saturday",2012-10-27
"7720",0,"2012-10-27",1915,"Saturday",2012-10-27
"7721",0,"2012-10-27",1920,"Saturday",2012-10-27
"7722",0,"2012-10-27",1925,"Saturday",2012-10-27
"7723",0,"2012-10-27",1930,"Saturday",2012-10-27
"7724",0,"2012-10-27",1935,"Saturday",2012-10-27
"7725",0,"2012-10-27",1940,"Saturday",2012-10-27
"7726",0,"2012-10-27",1945,"Saturday",2012-10-27
"7727",0,"2012-10-27",1950,"Saturday",2012-10-27
"7728",48,"2012-10-27",1955,"Saturday",2012-10-27
"7729",0,"2012-10-27",2000,"Saturday",2012-10-27
"7730",0,"2012-10-27",2005,"Saturday",2012-10-27
"7731",0,"2012-10-27",2010,"Saturday",2012-10-27
"7732",0,"2012-10-27",2015,"Saturday",2012-10-27
"7733",0,"2012-10-27",2020,"Saturday",2012-10-27
"7734",0,"2012-10-27",2025,"Saturday",2012-10-27
"7735",0,"2012-10-27",2030,"Saturday",2012-10-27
"7736",0,"2012-10-27",2035,"Saturday",2012-10-27
"7737",0,"2012-10-27",2040,"Saturday",2012-10-27
"7738",0,"2012-10-27",2045,"Saturday",2012-10-27
"7739",0,"2012-10-27",2050,"Saturday",2012-10-27
"7740",0,"2012-10-27",2055,"Saturday",2012-10-27
"7741",0,"2012-10-27",2100,"Saturday",2012-10-27
"7742",0,"2012-10-27",2105,"Saturday",2012-10-27
"7743",0,"2012-10-27",2110,"Saturday",2012-10-27
"7744",0,"2012-10-27",2115,"Saturday",2012-10-27
"7745",0,"2012-10-27",2120,"Saturday",2012-10-27
"7746",0,"2012-10-27",2125,"Saturday",2012-10-27
"7747",42,"2012-10-27",2130,"Saturday",2012-10-27
"7748",82,"2012-10-27",2135,"Saturday",2012-10-27
"7749",108,"2012-10-27",2140,"Saturday",2012-10-27
"7750",0,"2012-10-27",2145,"Saturday",2012-10-27
"7751",108,"2012-10-27",2150,"Saturday",2012-10-27
"7752",0,"2012-10-27",2155,"Saturday",2012-10-27
"7753",0,"2012-10-27",2200,"Saturday",2012-10-27
"7754",0,"2012-10-27",2205,"Saturday",2012-10-27
"7755",0,"2012-10-27",2210,"Saturday",2012-10-27
"7756",0,"2012-10-27",2215,"Saturday",2012-10-27
"7757",0,"2012-10-27",2220,"Saturday",2012-10-27
"7758",0,"2012-10-27",2225,"Saturday",2012-10-27
"7759",0,"2012-10-27",2230,"Saturday",2012-10-27
"7760",0,"2012-10-27",2235,"Saturday",2012-10-27
"7761",0,"2012-10-27",2240,"Saturday",2012-10-27
"7762",0,"2012-10-27",2245,"Saturday",2012-10-27
"7763",0,"2012-10-27",2250,"Saturday",2012-10-27
"7764",0,"2012-10-27",2255,"Saturday",2012-10-27
"7765",0,"2012-10-27",2300,"Saturday",2012-10-27
"7766",0,"2012-10-27",2305,"Saturday",2012-10-27
"7767",0,"2012-10-27",2310,"Saturday",2012-10-27
"7768",0,"2012-10-27",2315,"Saturday",2012-10-27
"7769",0,"2012-10-27",2320,"Saturday",2012-10-27
"7770",0,"2012-10-27",2325,"Saturday",2012-10-27
"7771",0,"2012-10-27",2330,"Saturday",2012-10-27
"7772",0,"2012-10-27",2335,"Saturday",2012-10-27
"7773",0,"2012-10-27",2340,"Saturday",2012-10-27
"7774",0,"2012-10-27",2345,"Saturday",2012-10-27
"7775",0,"2012-10-27",2350,"Saturday",2012-10-27
"7776",0,"2012-10-27",2355,"Saturday",2012-10-27
"7777",0,"2012-10-28",0,"Sunday",2012-10-28
"7778",0,"2012-10-28",5,"Sunday",2012-10-28
"7779",0,"2012-10-28",10,"Sunday",2012-10-28
"7780",0,"2012-10-28",15,"Sunday",2012-10-28
"7781",0,"2012-10-28",20,"Sunday",2012-10-28
"7782",0,"2012-10-28",25,"Sunday",2012-10-28
"7783",0,"2012-10-28",30,"Sunday",2012-10-28
"7784",0,"2012-10-28",35,"Sunday",2012-10-28
"7785",0,"2012-10-28",40,"Sunday",2012-10-28
"7786",0,"2012-10-28",45,"Sunday",2012-10-28
"7787",0,"2012-10-28",50,"Sunday",2012-10-28
"7788",0,"2012-10-28",55,"Sunday",2012-10-28
"7789",0,"2012-10-28",100,"Sunday",2012-10-28
"7790",0,"2012-10-28",105,"Sunday",2012-10-28
"7791",0,"2012-10-28",110,"Sunday",2012-10-28
"7792",0,"2012-10-28",115,"Sunday",2012-10-28
"7793",0,"2012-10-28",120,"Sunday",2012-10-28
"7794",0,"2012-10-28",125,"Sunday",2012-10-28
"7795",0,"2012-10-28",130,"Sunday",2012-10-28
"7796",0,"2012-10-28",135,"Sunday",2012-10-28
"7797",0,"2012-10-28",140,"Sunday",2012-10-28
"7798",0,"2012-10-28",145,"Sunday",2012-10-28
"7799",0,"2012-10-28",150,"Sunday",2012-10-28
"7800",0,"2012-10-28",155,"Sunday",2012-10-28
"7801",0,"2012-10-28",200,"Sunday",2012-10-28
"7802",0,"2012-10-28",205,"Sunday",2012-10-28
"7803",0,"2012-10-28",210,"Sunday",2012-10-28
"7804",0,"2012-10-28",215,"Sunday",2012-10-28
"7805",0,"2012-10-28",220,"Sunday",2012-10-28
"7806",0,"2012-10-28",225,"Sunday",2012-10-28
"7807",0,"2012-10-28",230,"Sunday",2012-10-28
"7808",0,"2012-10-28",235,"Sunday",2012-10-28
"7809",0,"2012-10-28",240,"Sunday",2012-10-28
"7810",0,"2012-10-28",245,"Sunday",2012-10-28
"7811",0,"2012-10-28",250,"Sunday",2012-10-28
"7812",0,"2012-10-28",255,"Sunday",2012-10-28
"7813",0,"2012-10-28",300,"Sunday",2012-10-28
"7814",0,"2012-10-28",305,"Sunday",2012-10-28
"7815",0,"2012-10-28",310,"Sunday",2012-10-28
"7816",0,"2012-10-28",315,"Sunday",2012-10-28
"7817",0,"2012-10-28",320,"Sunday",2012-10-28
"7818",0,"2012-10-28",325,"Sunday",2012-10-28
"7819",0,"2012-10-28",330,"Sunday",2012-10-28
"7820",0,"2012-10-28",335,"Sunday",2012-10-28
"7821",0,"2012-10-28",340,"Sunday",2012-10-28
"7822",0,"2012-10-28",345,"Sunday",2012-10-28
"7823",0,"2012-10-28",350,"Sunday",2012-10-28
"7824",0,"2012-10-28",355,"Sunday",2012-10-28
"7825",0,"2012-10-28",400,"Sunday",2012-10-28
"7826",0,"2012-10-28",405,"Sunday",2012-10-28
"7827",0,"2012-10-28",410,"Sunday",2012-10-28
"7828",0,"2012-10-28",415,"Sunday",2012-10-28
"7829",0,"2012-10-28",420,"Sunday",2012-10-28
"7830",0,"2012-10-28",425,"Sunday",2012-10-28
"7831",0,"2012-10-28",430,"Sunday",2012-10-28
"7832",0,"2012-10-28",435,"Sunday",2012-10-28
"7833",0,"2012-10-28",440,"Sunday",2012-10-28
"7834",0,"2012-10-28",445,"Sunday",2012-10-28
"7835",0,"2012-10-28",450,"Sunday",2012-10-28
"7836",0,"2012-10-28",455,"Sunday",2012-10-28
"7837",0,"2012-10-28",500,"Sunday",2012-10-28
"7838",0,"2012-10-28",505,"Sunday",2012-10-28
"7839",0,"2012-10-28",510,"Sunday",2012-10-28
"7840",0,"2012-10-28",515,"Sunday",2012-10-28
"7841",0,"2012-10-28",520,"Sunday",2012-10-28
"7842",0,"2012-10-28",525,"Sunday",2012-10-28
"7843",0,"2012-10-28",530,"Sunday",2012-10-28
"7844",0,"2012-10-28",535,"Sunday",2012-10-28
"7845",0,"2012-10-28",540,"Sunday",2012-10-28
"7846",0,"2012-10-28",545,"Sunday",2012-10-28
"7847",0,"2012-10-28",550,"Sunday",2012-10-28
"7848",0,"2012-10-28",555,"Sunday",2012-10-28
"7849",0,"2012-10-28",600,"Sunday",2012-10-28
"7850",0,"2012-10-28",605,"Sunday",2012-10-28
"7851",0,"2012-10-28",610,"Sunday",2012-10-28
"7852",0,"2012-10-28",615,"Sunday",2012-10-28
"7853",0,"2012-10-28",620,"Sunday",2012-10-28
"7854",0,"2012-10-28",625,"Sunday",2012-10-28
"7855",0,"2012-10-28",630,"Sunday",2012-10-28
"7856",0,"2012-10-28",635,"Sunday",2012-10-28
"7857",0,"2012-10-28",640,"Sunday",2012-10-28
"7858",0,"2012-10-28",645,"Sunday",2012-10-28
"7859",0,"2012-10-28",650,"Sunday",2012-10-28
"7860",0,"2012-10-28",655,"Sunday",2012-10-28
"7861",0,"2012-10-28",700,"Sunday",2012-10-28
"7862",0,"2012-10-28",705,"Sunday",2012-10-28
"7863",0,"2012-10-28",710,"Sunday",2012-10-28
"7864",0,"2012-10-28",715,"Sunday",2012-10-28
"7865",0,"2012-10-28",720,"Sunday",2012-10-28
"7866",0,"2012-10-28",725,"Sunday",2012-10-28
"7867",0,"2012-10-28",730,"Sunday",2012-10-28
"7868",0,"2012-10-28",735,"Sunday",2012-10-28
"7869",0,"2012-10-28",740,"Sunday",2012-10-28
"7870",0,"2012-10-28",745,"Sunday",2012-10-28
"7871",9,"2012-10-28",750,"Sunday",2012-10-28
"7872",109,"2012-10-28",755,"Sunday",2012-10-28
"7873",208,"2012-10-28",800,"Sunday",2012-10-28
"7874",203,"2012-10-28",805,"Sunday",2012-10-28
"7875",472,"2012-10-28",810,"Sunday",2012-10-28
"7876",533,"2012-10-28",815,"Sunday",2012-10-28
"7877",380,"2012-10-28",820,"Sunday",2012-10-28
"7878",156,"2012-10-28",825,"Sunday",2012-10-28
"7879",475,"2012-10-28",830,"Sunday",2012-10-28
"7880",489,"2012-10-28",835,"Sunday",2012-10-28
"7881",406,"2012-10-28",840,"Sunday",2012-10-28
"7882",513,"2012-10-28",845,"Sunday",2012-10-28
"7883",522,"2012-10-28",850,"Sunday",2012-10-28
"7884",92,"2012-10-28",855,"Sunday",2012-10-28
"7885",23,"2012-10-28",900,"Sunday",2012-10-28
"7886",67,"2012-10-28",905,"Sunday",2012-10-28
"7887",148,"2012-10-28",910,"Sunday",2012-10-28
"7888",0,"2012-10-28",915,"Sunday",2012-10-28
"7889",0,"2012-10-28",920,"Sunday",2012-10-28
"7890",0,"2012-10-28",925,"Sunday",2012-10-28
"7891",0,"2012-10-28",930,"Sunday",2012-10-28
"7892",0,"2012-10-28",935,"Sunday",2012-10-28
"7893",0,"2012-10-28",940,"Sunday",2012-10-28
"7894",0,"2012-10-28",945,"Sunday",2012-10-28
"7895",46,"2012-10-28",950,"Sunday",2012-10-28
"7896",0,"2012-10-28",955,"Sunday",2012-10-28
"7897",0,"2012-10-28",1000,"Sunday",2012-10-28
"7898",0,"2012-10-28",1005,"Sunday",2012-10-28
"7899",0,"2012-10-28",1010,"Sunday",2012-10-28
"7900",0,"2012-10-28",1015,"Sunday",2012-10-28
"7901",0,"2012-10-28",1020,"Sunday",2012-10-28
"7902",0,"2012-10-28",1025,"Sunday",2012-10-28
"7903",0,"2012-10-28",1030,"Sunday",2012-10-28
"7904",0,"2012-10-28",1035,"Sunday",2012-10-28
"7905",0,"2012-10-28",1040,"Sunday",2012-10-28
"7906",0,"2012-10-28",1045,"Sunday",2012-10-28
"7907",0,"2012-10-28",1050,"Sunday",2012-10-28
"7908",0,"2012-10-28",1055,"Sunday",2012-10-28
"7909",0,"2012-10-28",1100,"Sunday",2012-10-28
"7910",5,"2012-10-28",1105,"Sunday",2012-10-28
"7911",100,"2012-10-28",1110,"Sunday",2012-10-28
"7912",149,"2012-10-28",1115,"Sunday",2012-10-28
"7913",0,"2012-10-28",1120,"Sunday",2012-10-28
"7914",0,"2012-10-28",1125,"Sunday",2012-10-28
"7915",0,"2012-10-28",1130,"Sunday",2012-10-28
"7916",86,"2012-10-28",1135,"Sunday",2012-10-28
"7917",48,"2012-10-28",1140,"Sunday",2012-10-28
"7918",89,"2012-10-28",1145,"Sunday",2012-10-28
"7919",79,"2012-10-28",1150,"Sunday",2012-10-28
"7920",51,"2012-10-28",1155,"Sunday",2012-10-28
"7921",57,"2012-10-28",1200,"Sunday",2012-10-28
"7922",96,"2012-10-28",1205,"Sunday",2012-10-28
"7923",20,"2012-10-28",1210,"Sunday",2012-10-28
"7924",144,"2012-10-28",1215,"Sunday",2012-10-28
"7925",128,"2012-10-28",1220,"Sunday",2012-10-28
"7926",22,"2012-10-28",1225,"Sunday",2012-10-28
"7927",0,"2012-10-28",1230,"Sunday",2012-10-28
"7928",60,"2012-10-28",1235,"Sunday",2012-10-28
"7929",0,"2012-10-28",1240,"Sunday",2012-10-28
"7930",52,"2012-10-28",1245,"Sunday",2012-10-28
"7931",32,"2012-10-28",1250,"Sunday",2012-10-28
"7932",58,"2012-10-28",1255,"Sunday",2012-10-28
"7933",56,"2012-10-28",1300,"Sunday",2012-10-28
"7934",65,"2012-10-28",1305,"Sunday",2012-10-28
"7935",55,"2012-10-28",1310,"Sunday",2012-10-28
"7936",48,"2012-10-28",1315,"Sunday",2012-10-28
